user_id,Recency,Frequency,Monetary
21845796,400,1,46.42
21848978,398,1,46.42
22021165,175,2,46.42
22031539,178,2,46.42
18000505,122,1,46.41
19921081,377,1,46.41
21598054,506,1,46.41
21629318,495,1,46.41
21984805,248,1,46.41
22166384,57,1,46.41
12925470,84,1,46.4
22109002,96,1,46.4
22149285,67,1,46.4
22157243,64,1,46.4
22163160,60,1,46.4
22168257,54,1,46.4
18280238,314,1,46.39
21703720,467,1,46.39
21822103,415,1,46.39
21944050,279,1,46.39
21969687,263,1,46.39
21975098,256,1,46.39
21975756,256,1,46.39
22094041,100,2,46.39
22177182,52,1,46.39
22226308,9,1,46.39
18478035,124,1,46.38
21391587,44,1,46.38
21560289,538,1,46.38
21614887,500,1,46.38
22115663,91,1,46.38
1214027,73,1,46.37
2753691,138,1,46.37
7580979,118,1,46.37
10702402,254,1,46.37
11599430,14,1,46.37
13232476,40,1,46.37
13765503,465,1,46.37
14966489,120,1,46.37
16373531,111,1,46.37
16906830,33,1,46.37
18142115,39,1,46.37
18356366,70,1,46.37
18379782,106,1,46.37
19360842,103,1,46.37
19467799,122,1,46.37
21638825,492,1,46.37
21720662,449,1,46.37
21760923,443,1,46.37
21794467,326,1,46.37
22062947,136,1,46.37
22063090,136,1,46.37
22080431,120,1,46.37
22091718,111,1,46.37
22095785,108,1,46.37
22109608,95,1,46.37
22153982,67,1,46.37
22194198,34,1,46.37
22203725,29,1,46.37
22221307,5,1,46.37
22229398,7,1,46.37
22231380,4,1,46.37
14777492,413,1,46.36
18583107,266,1,46.36
18834604,16,1,46.36
21038492,75,1,46.36
21362966,500,1,46.36
21624383,16,1,46.36
21980334,252,1,46.36
22200743,32,1,46.36
20296363,556,1,46.35
20610759,476,1,46.35
21463477,99,1,46.35
21799377,424,1,46.35
21843269,402,1,46.35
21843309,402,1,46.35
21857912,392,1,46.35
22114666,85,1,46.35
9629194,120,1,46.34
21965821,267,1,46.34
22009340,219,1,46.34
20239090,248,1,46.33
20683973,63,1,46.33
21268253,48,1,46.33
21974661,257,1,46.33
22033297,175,1,46.33
22112349,83,2,46.33
18258779,466,1,46.32
19775788,390,1,46.32
20302097,43,1,46.32
21804783,421,1,46.32
21954364,256,1,46.32
21963847,269,1,46.32
21978773,253,1,46.32
2604372,383,1,46.31
3968048,199,1,46.31
7112829,568,1,46.31
8737900,275,1,46.31
21225017,550,1,46.31
21901639,354,1,46.31
21930536,271,1,46.31
22012887,212,1,46.31
22163843,53,1,46.31
21710766,464,1,46.3
8777869,101,1,46.29
21636453,493,1,46.29
12370677,18,1,46.28
13800545,305,1,46.28
21963963,10,1,46.28
21965231,259,1,46.28
22060279,138,1,46.28
22065370,133,1,46.28
22226229,10,1,46.28
4585565,97,1,46.27
12862215,440,1,46.27
14487703,88,1,46.27
17453414,42,1,46.27
18260306,50,1,46.27
19223842,116,1,46.27
20808126,493,1,46.27
21120712,574,1,46.27
21531512,563,1,46.27
21539517,556,1,46.27
21542476,490,1,46.27
21542496,554,1,46.27
21576822,508,1,46.27
21578753,519,1,46.27
21638152,493,1,46.27
21682048,476,1,46.27
21735500,454,1,46.27
21745130,424,1,46.27
21754543,446,1,46.27
21765994,441,1,46.27
21791601,428,1,46.27
21791797,428,1,46.27
21804298,422,1,46.27
21814126,418,1,46.27
21817329,417,1,46.27
21852956,395,1,46.27
21859609,390,1,46.27
21870816,382,1,46.27
21876170,295,1,46.27
21885076,374,1,46.27
21900325,353,1,46.27
21925058,313,1,46.27
22078965,109,1,46.27
22098454,104,1,46.27
22111606,94,1,46.27
22129011,83,1,46.27
22147184,72,1,46.27
22163532,60,1,46.27
22176577,52,1,46.27
22211008,24,1,46.27
6792152,253,1,46.26
13626958,175,1,46.26
19249274,523,1,46.26
21512444,92,1,46.26
21914893,324,1,46.26
21971874,259,1,46.26
21978045,254,1,46.26
22081399,64,1,46.26
22148689,71,1,46.26
22162205,61,1,46.26
6139128,259,1,46.25
8727146,386,1,46.25
19819616,516,1,46.25
21241019,561,1,46.25
21573966,522,1,46.25
21870307,384,1,46.25
21971212,232,1,46.25
22024197,192,1,46.25
22025295,190,1,46.25
22026071,188,1,46.25
22134201,80,1,46.25
10197928,238,1,46.24
19143285,407,1,46.24
19567052,432,1,46.24
19986646,477,1,46.24
22012479,213,1,46.24
21568908,526,1,46.23
21965872,267,1,46.23
10905428,263,1,46.22
11143000,501,1,46.22
14622566,248,1,46.22
20889680,76,1,46.22
21527521,565,1,46.22
21970713,262,1,46.22
22097958,106,1,46.22
22157690,46,1,46.22
9511340,548,1,46.21
11675211,509,1,46.21
20327854,76,1,46.21
21886923,82,1,46.21
8973501,458,1,46.2
21527112,249,1,46.2
21605999,500,1,46.2
21641421,492,1,46.2
21767163,440,1,46.2
21883281,375,1,46.2
22029906,181,1,46.2
22030153,181,1,46.2
22222349,13,1,46.2
1890553,572,1,46.19
10162060,417,1,46.19
12605270,339,1,46.19
18236023,323,1,46.19
18827146,198,1,46.19
20914559,297,1,46.19
21802170,422,1,46.19
21887809,371,1,46.19
22065481,133,1,46.19
5880168,180,1,46.18
18919530,407,1,46.18
21192490,73,1,46.18
21338373,249,1,46.18
21509985,573,1,46.18
21974743,257,1,46.18
22000037,233,1,46.18
22129125,83,1,46.18
9510364,76,1,46.17
17982063,69,1,46.17
18936097,63,1,46.17
20834827,144,1,46.17
21763245,442,1,46.17
21773898,437,1,46.17
21778556,435,1,46.17
21789316,427,1,46.17
21797878,425,1,46.17
21799386,424,1,46.17
21817038,417,1,46.17
21822099,415,1,46.17
21896752,361,1,46.17
21935160,295,1,46.17
22034636,173,1,46.17
22114299,92,1,46.17
22116428,91,1,46.17
22133740,61,1,46.17
22142564,75,1,46.17
22143299,74,1,46.17
22156121,64,1,46.17
22159706,37,1,46.17
22170089,53,1,46.17
22171254,56,1,46.17
22184920,37,1,46.17
22189296,42,1,46.17
22196028,36,1,46.17
22197134,33,1,46.17
22228353,8,1,46.17
22231960,3,1,46.17
20149161,566,1,46.16
21797774,425,1,46.16
21815793,418,1,46.16
21940108,294,1,46.16
22003357,229,1,46.16
22169376,25,1,46.16
22192350,39,1,46.16
22218976,17,1,46.16
22221611,15,1,46.16
3105768,419,1,46.15
7842314,68,2,46.15
8517849,478,1,46.15
9578530,43,1,46.15
14362378,9,2,46.15
18949961,179,1,46.15
19171207,91,1,46.15
21627941,496,1,46.15
21806958,421,1,46.15
21944589,288,1,46.15
21955576,263,1,46.15
21978303,98,1,46.15
4056738,449,1,46.14
11005127,4,1,46.14
20661971,435,1,46.14
20873033,492,1,46.14
21567864,527,1,46.14
21573294,522,1,46.14
21827511,346,1,46.14
21877212,380,1,46.14
21973517,259,1,46.14
22006765,224,1,46.14
22168065,40,1,46.14
7677011,278,1,46.13
19844288,248,1,46.13
21550723,547,1,46.13
8848168,275,1,46.12
11186688,133,1,46.12
19955294,94,1,46.12
22019827,200,1,46.12
13245037,12,1,46.11
14178669,497,1,46.11
15063770,558,1,46.11
20502995,505,1,46.11
22149819,70,1,46.11
22224870,12,1,46.11
21724777,458,1,46.1
22028370,184,1,46.1
22225390,11,1,46.1
7495529,215,1,46.09
10637452,182,1,46.09
21406729,418,1,46.09
21975922,256,1,46.09
21978617,254,1,46.09
16020988,95,1,46.08
19411497,54,1,46.08
20260617,216,1,46.08
21962626,267,1,46.08
22106856,98,1,46.08
22184729,46,1,46.08
2738529,120,1,46.07
3990279,575,1,46.07
4862474,539,1,46.07
7221667,434,1,46.07
7787189,364,1,46.07
9626611,401,1,46.07
10434386,499,1,46.07
11551023,381,1,46.07
12191797,490,1,46.07
13128480,433,1,46.07
14223307,460,1,46.07
17391121,508,1,46.07
17654505,566,1,46.07
17867099,477,1,46.07
18823252,473,1,46.07
19325304,521,1,46.07
19593025,473,1,46.07
19895477,407,1,46.07
20025780,518,1,46.07
20028889,386,1,46.07
20089191,238,1,46.07
20359100,484,1,46.07
20426513,353,1,46.07
21090410,318,1,46.07
21209206,572,1,46.07
21411069,562,1,46.07
21537830,556,1,46.07
21558627,539,1,46.07
21576111,521,1,46.07
21577739,519,1,46.07
21597805,506,1,46.07
21601435,504,1,46.07
21602060,504,1,46.07
21618640,499,1,46.07
21620510,498,1,46.07
21630767,495,1,46.07
21634813,494,1,46.07
21639982,492,1,46.07
21665934,482,1,46.07
21668328,481,1,46.07
21673022,479,1,46.07
21690365,473,1,46.07
21704477,467,1,46.07
21709945,465,1,46.07
21725589,458,1,46.07
21749637,448,1,46.07
21761685,443,1,46.07
21802960,423,1,46.07
21826791,412,1,46.07
21836383,406,1,46.07
21863813,389,1,46.07
21878543,379,1,46.07
21883422,371,1,46.07
21894547,364,1,46.07
21899424,358,1,46.07
21904293,348,1,46.07
21926408,311,1,46.07
21929832,307,1,46.07
21930156,306,1,46.07
22077403,92,1,46.07
22089414,113,1,46.07
22117448,90,1,46.07
634769,33,1,46.06
6816705,247,1,46.06
8798503,384,1,46.06
10496239,305,1,46.06
13655905,87,1,46.06
14489984,219,1,46.06
19081520,442,1,46.06
19542199,448,1,46.06
19895017,103,1,46.06
21536184,558,1,46.06
21609209,502,1,46.06
21619435,497,1,46.06
21663290,479,1,46.06
21699710,469,1,46.06
21702153,468,1,46.06
21764843,441,1,46.06
21825439,413,1,46.06
21834890,407,1,46.06
21836226,407,1,46.06
21861497,388,1,46.06
21866100,387,1,46.06
21892337,366,1,46.06
21893857,365,1,46.06
21922056,317,1,46.06
21927246,310,1,46.06
22035012,172,1,46.06
22111602,94,1,46.06
22112890,93,1,46.06
22139723,76,1,46.06
22145095,31,1,46.06
22153369,67,1,46.06
22155482,66,1,46.06
22157076,65,1,46.06
22184307,46,1,46.06
22189290,25,1,46.06
22229954,6,1,46.06
14717435,120,1,46.05
21696454,470,1,46.05
21759148,252,1,46.05
21947228,286,1,46.05
22128320,67,2,46.05
22140918,76,1,46.05
22214057,21,1,46.05
22222926,14,1,46.05
22224676,12,1,46.05
2472821,11,1,46.04
20461221,521,1,46.04
21790459,429,1,46.04
22080051,92,1,46.04
22148509,71,1,46.04
22177578,52,1,46.04
13753363,239,1,46.03
21898407,257,1,46.03
21992528,243,1,46.03
21998968,235,1,46.03
22002205,230,1,46.03
21169557,484,1,46.02
21593791,329,1,46.02
21952202,281,1,46.02
21972809,233,2,46.02
22005199,226,1,46.02
22168426,57,1,46.02
20627737,113,1,46.01
21597508,507,1,46.01
21602071,504,1,46.01
21612920,500,1,46.01
22018829,202,1,46.01
22028804,183,1,46.01
22099381,104,1,46.01
22182639,48,1,46.01
15216543,268,1,46
19213992,351,1,46
20800976,465,1,46
21657495,485,1,46
21748384,448,2,46
21801824,423,1,46
16448748,561,1,45.99
18108350,446,1,45.99
19948380,496,1,45.99
20077740,448,1,45.99
20511594,63,1,45.99
20843629,457,1,45.99
21521038,569,1,45.99
21843707,401,1,45.99
21988997,245,1,45.99
22000919,232,1,45.99
22077535,122,1,45.99
1212531,406,1,45.98
2321071,560,1,45.98
3118503,254,1,45.98
4260753,569,1,45.98
6978156,227,1,45.98
7102404,29,1,45.98
7297879,417,1,45.98
8457751,46,1,45.98
8989796,576,1,45.98
9144353,287,1,45.98
9749436,80,1,45.98
9764695,279,1,45.98
11975813,302,1,45.98
12009135,154,1,45.98
12901917,432,1,45.98
12932108,380,1,45.98
13515352,451,1,45.98
13645491,573,1,45.98
13891112,260,1,45.98
14319482,367,1,45.98
14355686,119,1,45.98
14997049,108,1,45.98
15157921,299,1,45.98
15242917,561,1,45.98
15494848,399,1,45.98
16251315,249,1,45.98
17165803,425,1,45.98
17322040,350,1,45.98
17425152,571,1,45.98
17542244,276,1,45.98
17829615,576,1,45.98
17858911,248,1,45.98
18073496,249,1,45.98
18363321,520,1,45.98
18412822,451,1,45.98
18608566,522,1,45.98
18738665,147,1,45.98
18739910,29,1,45.98
18782837,319,1,45.98
18801005,505,1,45.98
18850058,571,1,45.98
18981200,420,1,45.98
19197527,451,1,45.98
19270789,441,1,45.98
19513367,557,1,45.98
19577465,526,1,45.98
19621979,251,1,45.98
20012889,258,1,45.98
20017594,517,1,45.98
20099616,572,1,45.98
20168585,374,1,45.98
20331994,119,1,45.98
20378418,555,1,45.98
20545696,478,1,45.98
20790047,72,1,45.98
20954658,513,1,45.98
21017053,88,1,45.98
21420292,505,1,45.98
21503786,576,1,45.98
21507751,572,1,45.98
21517232,564,1,45.98
21520027,569,1,45.98
21531859,4,1,45.98
21541459,555,1,45.98
21548662,549,1,45.98
21556444,541,1,45.98
21562848,535,1,45.98
21569936,525,1,45.98
21586620,513,1,45.98
21604954,503,1,45.98
21619176,495,1,45.98
21723075,459,1,45.98
21741330,451,1,45.98
21743882,450,1,45.98
21759013,444,1,45.98
21778364,435,1,45.98
21856983,393,1,45.98
21926600,303,1,45.98
21937880,296,1,45.98
21944057,289,1,45.98
21952158,281,1,45.98
21965357,267,1,45.98
21971138,261,1,45.98
21975605,256,1,45.98
21976174,256,1,45.98
21981806,251,1,45.98
22033918,125,1,45.98
22059192,140,1,45.98
22076217,123,1,45.98
22089108,113,1,45.98
22091578,111,1,45.98
22128676,83,1,45.98
22132182,81,1,45.98
22174469,54,1,45.98
22174718,53,1,45.98
22178459,51,1,45.98
22207789,26,1,45.98
22227224,9,1,45.98
22229064,7,1,45.98
1440039,561,1,45.97
8899690,545,1,45.97
9133415,408,1,45.97
9288487,502,1,45.97
10163685,494,1,45.97
11615315,404,1,45.97
12143174,249,1,45.97
12345538,403,1,45.97
14873286,553,1,45.97
15248189,403,1,45.97
17629437,429,1,45.97
17644062,548,1,45.97
18060096,455,1,45.97
18553619,407,1,45.97
19071935,571,1,45.97
19151847,409,1,45.97
19594065,277,1,45.97
20370404,392,1,45.97
20674717,82,1,45.97
20766620,95,1,45.97
21125352,498,1,45.97
21141364,547,1,45.97
21141917,571,1,45.97
21388936,281,1,45.97
21539235,555,1,45.97
21591928,510,1,45.97
21606185,502,1,45.97
21611957,501,1,45.97
21683819,476,1,45.97
21696669,470,1,45.97
21756456,429,1,45.97
21761830,443,1,45.97
21776655,436,1,45.97
21778760,435,1,45.97
21780825,434,1,45.97
21807149,421,1,45.97
21826195,412,1,45.97
21843150,402,1,45.97
21856192,392,1,45.97
21873574,381,1,45.97
21913315,305,1,45.97
21916518,230,1,45.97
21927934,309,1,45.97
21934269,301,1,45.97
21936063,299,1,45.97
21946229,286,1,45.97
21948455,285,1,45.97
21950445,283,1,45.97
21953557,280,1,45.97
21992467,243,1,45.97
22092990,109,1,45.97
22139402,77,1,45.97
22144783,73,1,45.97
22147776,71,1,45.97
7897371,0,1,45.96
9178837,105,1,45.96
10584351,59,1,45.96
11315587,80,1,45.96
12350337,110,1,45.96
12658211,105,1,45.96
13254730,365,1,45.96
13287046,83,1,45.96
14967829,58,1,45.96
17486381,64,1,45.96
19128385,380,1,45.96
20303502,134,2,45.96
21184513,200,1,45.96
21427574,495,1,45.96
21523937,111,1,45.96
21575748,502,1,45.96
21880831,377,1,45.96
21993636,242,1,45.96
22072952,114,1,45.96
22082505,119,1,45.96
22083178,118,1,45.96
22090637,112,1,45.96
22099453,104,1,45.96
22133384,80,1,45.96
22155362,66,1,45.96
22230228,6,1,45.96
4152744,9,1,45.95
10527990,45,1,45.95
18669762,254,1,45.95
20661637,422,1,45.95
21870139,343,1,45.95
21952510,116,1,45.95
21957636,111,1,45.95
21967256,265,1,45.95
21978950,253,1,45.95
22010582,108,1,45.95
22034640,173,1,45.95
22121951,87,1,45.95
22203637,30,1,45.95
20216915,574,1,45.94
20229366,95,1,45.94
20559339,480,1,45.94
20763559,97,1,45.94
21962641,270,1,45.94
22001248,232,1,45.94
6363660,100,1,45.93
21553824,544,1,45.93
22019472,201,1,45.93
22108607,96,1,45.93
22143855,74,1,45.93
22163653,60,1,45.93
22180561,49,1,45.93
6328364,421,1,45.92
21639685,492,1,45.92
21838396,395,1,45.92
22023427,193,1,45.92
22030856,179,1,45.92
11688835,129,1,45.91
20132629,442,1,45.91
20382470,63,1,45.91
20409233,39,1,45.91
21588458,512,1,45.91
21589052,512,1,45.91
21616438,499,1,45.91
21622981,497,1,45.91
21843563,368,1,45.91
21973582,258,1,45.91
22008873,220,1,45.91
10837740,262,1,45.9
14213719,396,1,45.9
15083911,477,1,45.9
20824422,15,2,45.9
21527519,552,1,45.9
21685301,12,1,45.9
21707861,359,1,45.9
21892834,366,1,45.9
22107941,97,1,45.9
17121169,509,1,45.89
20209348,137,1,45.89
22098731,105,1,45.89
22119550,89,1,45.89
22120308,86,1,45.89
16319631,263,1,45.88
17218510,523,1,45.88
17438962,68,1,45.88
17890953,450,1,45.88
18578303,338,1,45.88
20215173,106,1,45.88
20862117,478,1,45.88
21358474,53,1,45.88
21959094,272,1,45.88
21965596,267,1,45.88
22005744,226,1,45.88
22081421,117,1,45.88
22085155,112,1,45.88
627730,164,1,45.87
4400219,121,1,45.87
4492938,43,1,45.87
5772076,118,1,45.87
6237485,125,1,45.87
6373435,564,1,45.87
6641155,122,1,45.87
6762313,93,1,45.87
7889307,122,1,45.87
8264997,115,1,45.87
8354749,122,1,45.87
8391527,94,1,45.87
8409300,113,1,45.87
8422877,113,1,45.87
8463596,84,1,45.87
8598826,273,1,45.87
8807455,120,1,45.87
8825994,49,1,45.87
8879420,110,1,45.87
10136826,113,1,45.87
10163826,121,1,45.87
10317915,102,1,45.87
10520149,104,1,45.87
10973618,122,1,45.87
11325382,445,1,45.87
12293028,81,1,45.87
12736537,162,1,45.87
12891425,77,1,45.87
13348298,155,1,45.87
13498201,102,1,45.87
13720469,121,1,45.87
13997202,149,1,45.87
14094837,125,1,45.87
14222162,94,1,45.87
15347562,64,1,45.87
15406745,75,1,45.87
17132445,116,1,45.87
17741443,76,1,45.87
17814796,120,1,45.87
18200664,78,1,45.87
18217490,527,1,45.87
18379580,82,1,45.87
18631481,109,1,45.87
18794779,114,1,45.87
18811489,90,1,45.87
18900279,123,1,45.87
19008204,118,1,45.87
19038430,81,1,45.87
19111501,83,1,45.87
19469207,304,1,45.87
19495850,103,1,45.87
19590292,108,1,45.87
19849164,63,1,45.87
20048434,102,1,45.87
20065931,161,1,45.87
20136623,89,1,45.87
20251768,61,1,45.87
20294913,98,1,45.87
20299441,113,1,45.87
20322511,106,1,45.87
20334770,81,1,45.87
20406656,78,1,45.87
20407604,125,1,45.87
20515954,482,1,45.87
20619594,121,1,45.87
20623826,36,1,45.87
20637394,95,1,45.87
20703422,122,1,45.87
20728575,458,1,45.87
20840007,119,1,45.87
21149852,89,1,45.87
21206778,117,1,45.87
21218151,90,1,45.87
21361254,89,1,45.87
21365502,92,1,45.87
21430707,297,1,45.87
21484703,63,1,45.87
21532660,562,1,45.87
21773373,436,1,45.87
21781855,117,1,45.87
21832067,407,1,45.87
21834705,407,1,45.87
21836953,406,1,45.87
21958310,112,1,45.87
21962309,270,1,45.87
22010779,116,1,45.87
22046658,154,1,45.87
22051071,148,1,45.87
22052661,147,1,45.87
22053192,146,1,45.87
22053909,146,1,45.87
22057925,142,1,45.87
22060747,138,1,45.87
22065849,133,1,45.87
22068936,130,1,45.87
22070865,128,1,45.87
22074507,125,1,45.87
22075658,124,1,45.87
22075793,123,1,45.87
22076865,122,1,45.87
22077985,122,1,45.87
22078122,122,1,45.87
22078601,121,1,45.87
22078686,121,1,45.87
22078691,119,1,45.87
22078980,121,1,45.87
22079342,121,1,45.87
22079768,120,1,45.87
22080039,120,1,45.87
22080771,120,1,45.87
22081877,119,1,45.87
22084224,117,1,45.87
22085503,116,1,45.87
22085563,116,1,45.87
22085804,116,1,45.87
22086958,115,1,45.87
22087002,115,1,45.87
22087853,114,1,45.87
22088447,114,1,45.87
22088841,114,1,45.87
22089758,113,1,45.87
22090143,113,1,45.87
22090208,113,1,45.87
22090297,94,1,45.87
22090759,112,1,45.87
22092538,111,1,45.87
22092898,110,1,45.87
22093986,109,1,45.87
22094700,109,1,45.87
22097172,106,1,45.87
22100200,104,1,45.87
22101086,103,1,45.87
22102729,101,1,45.87
22103871,101,1,45.87
22105143,99,1,45.87
22106343,98,1,45.87
22108284,97,1,45.87
22109947,95,1,45.87
22115070,92,1,45.87
22115317,91,1,45.87
22117128,90,1,45.87
22118488,90,1,45.87
22122678,87,1,45.87
22127609,70,1,45.87
22131213,82,1,45.87
22135290,79,1,45.87
22138993,77,1,45.87
22140557,76,1,45.87
22141828,75,1,45.87
22147105,72,1,45.87
22151164,69,1,45.87
22154203,67,1,45.87
22154505,66,1,45.87
22155331,66,1,45.87
22161428,62,1,45.87
22166104,59,1,45.87
22178957,51,1,45.87
22180173,50,1,45.87
22185426,45,1,45.87
22189252,42,1,45.87
22193120,39,1,45.87
22203981,29,1,45.87
411745,25,1,45.86
525305,1,1,45.86
910128,72,1,45.86
1342714,95,1,45.86
1612634,69,1,45.86
6085590,24,1,45.86
6298955,118,1,45.86
6719023,105,1,45.86
6842468,107,1,45.86
7018381,64,1,45.86
7069187,20,1,45.86
7766868,123,1,45.86
9015197,78,1,45.86
9456103,70,1,45.86
10374089,258,1,45.86
10413924,116,1,45.86
10511588,156,1,45.86
10744082,119,1,45.86
11812133,5,1,45.86
12237733,68,1,45.86
12860995,59,1,45.86
13722703,8,1,45.86
13906940,147,1,45.86
15065138,22,1,45.86
15194509,1,1,45.86
15670868,109,1,45.86
17985410,129,1,45.86
18176228,14,1,45.86
18490253,507,1,45.86
18575465,139,1,45.86
18696280,28,1,45.86
18835899,2,1,45.86
19022839,75,1,45.86
19142723,122,1,45.86
19293177,53,1,45.86
19439489,81,1,45.86
19441851,56,1,45.86
19876119,69,1,45.86
20225489,131,1,45.86
20233839,149,1,45.86
20243390,36,1,45.86
20408193,71,1,45.86
20597431,61,1,45.86
20695397,71,1,45.86
20926989,64,1,45.86
21632682,37,1,45.86
21732051,1,1,45.86
21841580,76,1,45.86
21868896,385,1,45.86
21880271,378,1,45.86
21880961,120,1,45.86
21951717,281,1,45.86
22004917,220,1,45.86
22034556,130,1,45.86
22060363,139,1,45.86
22060598,139,1,45.86
22062495,136,1,45.86
22066142,132,1,45.86
22075228,124,1,45.86
22076254,123,1,45.86
22083514,117,1,45.86
22084268,117,1,45.86
22086934,115,1,45.86
22087700,114,1,45.86
22089656,113,1,45.86
22090909,112,1,45.86
22099436,104,1,45.86
22099459,104,1,45.86
22103178,101,1,45.86
22117370,90,1,45.86
22122167,87,1,45.86
22122758,74,1,45.86
22122767,6,1,45.86
22135539,79,1,45.86
22136126,79,1,45.86
22139857,76,1,45.86
22140218,76,1,45.86
22143788,74,1,45.86
22143805,74,1,45.86
22144984,72,1,45.86
22168305,57,1,45.86
22170154,56,1,45.86
22173214,24,1,45.86
22174799,53,1,45.86
22177878,51,1,45.86
22190392,41,1,45.86
22193679,38,1,45.86
22195166,35,1,45.86
22195697,36,1,45.86
22197093,35,1,45.86
22197286,35,1,45.86
22217148,19,1,45.86
22219232,17,1,45.86
22222734,14,1,45.86
22233240,2,1,45.86
22233904,1,1,45.86
22234572,1,1,45.86
6208808,89,1,45.85
8869641,1,1,45.85
19885729,30,1,45.85
20545395,380,1,45.85
21963742,268,1,45.85
21982962,250,1,45.85
22200187,33,1,45.85
22216144,20,1,45.85
22227701,9,1,45.85
22231894,4,1,45.85
22232179,2,1,45.85
21847182,176,1,45.84
22029987,181,1,45.84
22216149,20,1,45.84
22224177,6,1,45.84
7255827,80,1,45.83
7311209,229,1,45.83
8077879,253,1,45.83
19519224,371,1,45.83
20794280,227,1,45.83
20972107,246,1,45.83
21540814,13,1,45.83
21692626,472,1,45.83
21921785,318,1,45.83
22099947,102,1,45.83
8484290,392,1,45.82
12070641,419,1,45.82
21728281,457,1,45.82
21977766,254,1,45.82
22018932,171,1,45.82
1923894,457,1,45.81
12737266,29,1,45.81
20973884,11,1,45.81
21913044,329,1,45.81
10153457,265,1,45.8
11623291,71,2,45.8
21568534,526,1,45.8
21593001,510,1,45.8
21616733,499,1,45.8
22112234,92,1,45.8
22162380,61,1,45.8
22180731,49,1,45.8
22183017,47,1,45.8
22223805,13,1,45.8
16120551,79,1,45.79
9597536,236,1,45.78
10979323,468,1,45.78
13118879,507,1,45.78
19225034,457,1,45.78
21011569,571,1,45.78
21060884,515,1,45.78
21334953,561,1,45.78
21437539,434,1,45.78
21504277,576,1,45.78
21506042,575,1,45.78
21506062,572,1,45.78
21509105,455,1,45.78
21510286,573,1,45.78
21510555,573,1,45.78
21513199,572,1,45.78
21519729,569,1,45.78
21521103,567,1,45.78
21524815,567,1,45.78
21531101,563,1,45.78
21542113,554,1,45.78
21546803,550,1,45.78
21552100,508,1,45.78
21555207,542,1,45.78
21570079,523,1,45.78
21572146,523,1,45.78
21573395,522,1,45.78
21581602,513,1,45.78
21597279,507,1,45.78
21602613,500,1,45.78
21608110,502,1,45.78
21628534,496,1,45.78
21693387,468,1,45.78
21737430,452,1,45.78
21746114,436,1,45.78
21778943,435,1,45.78
21780827,340,1,45.78
21787036,430,1,45.78
21789442,429,1,45.78
21790788,429,1,45.78
21793924,427,1,45.78
21826718,412,1,45.78
21930778,302,1,45.78
21931933,304,1,45.78
21938686,295,1,45.78
21961911,271,1,45.78
21979490,253,1,45.78
21988708,245,1,45.78
21989566,245,1,45.78
21989983,244,1,45.78
21993156,242,1,45.78
21994946,239,1,45.78
22144753,73,1,45.78
22159108,63,1,45.78
22164815,59,1,45.78
22172444,55,1,45.78
22228746,7,1,45.78
11167880,415,1,45.77
20194652,570,1,45.77
20470863,388,1,45.77
20873167,567,1,45.77
21145232,484,1,45.77
21287137,360,1,45.77
21508787,574,1,45.77
21514560,571,1,45.77
21530216,564,1,45.77
21537003,558,1,45.77
21541864,534,1,45.77
21570831,233,1,45.77
21581344,517,1,45.77
21599680,409,1,45.77
21607406,502,1,45.77
21608313,469,1,45.77
21661637,484,1,45.77
21676700,478,1,45.77
21697876,470,1,45.77
21700065,469,1,45.77
21701401,468,1,45.77
21717831,454,1,45.77
21734136,454,1,45.77
21752689,429,1,45.77
21754158,446,1,45.77
21781074,433,1,45.77
21804113,422,1,45.77
21822069,412,1,45.77
21825182,413,1,45.77
21828879,411,1,45.77
21834516,408,1,45.77
21839430,402,1,45.77
21858804,374,1,45.77
21862727,389,1,45.77
21877057,379,1,45.77
21892943,361,1,45.77
21909992,334,1,45.77
21919159,243,1,45.77
21929324,307,1,45.77
21940027,285,1,45.77
21978937,253,1,45.77
22196765,35,1,45.77
22234331,1,1,45.77
7173606,121,1,45.76
13417747,73,1,45.76
19569131,112,1,45.76
21268616,177,1,45.76
21605916,503,1,45.76
21749929,448,1,45.76
21868542,383,1,45.76
22010837,216,1,45.76
22013467,160,1,45.76
22149508,70,1,45.76
22219760,17,1,45.76
20853560,29,1,45.75
21780723,418,1,45.75
21977377,255,1,45.75
22223865,13,1,45.75
13755643,332,1,45.74
21965424,267,1,45.74
2018008,419,1,45.73
10474997,521,1,45.73
13156380,507,1,45.73
14333909,507,1,45.73
20614181,514,1,45.73
21572588,302,1,45.73
21707809,465,1,45.73
21842933,387,1,45.73
21973656,251,1,45.73
18836106,93,1,45.72
19601313,272,1,45.72
21776474,436,1,45.72
22096178,107,1,45.72
22105682,99,1,45.72
19358833,480,1,45.71
19580427,254,1,45.71
22032784,175,1,45.71
22232700,0,1,45.71
11355631,446,1,45.7
11512199,568,1,45.7
21685772,475,1,45.7
21808986,420,1,45.7
21874879,382,1,45.7
21946278,287,1,45.7
22115258,88,1,45.7
22117748,90,1,45.7
22202935,30,1,45.7
19050469,45,1,45.69
19963821,408,1,45.69
21465044,252,1,45.69
21576142,521,1,45.69
21740513,451,1,45.69
21903166,350,1,45.69
22059106,10,1,45.69
22093278,110,1,45.69
22173974,54,1,45.69
22202312,31,1,45.69
22204252,17,1,45.69
9576973,114,1,45.68
10851736,271,1,45.68
21357258,80,1,45.68
